tweetid,userid,user_display_name,tweet_time,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Events,Events_keywords,Entertainment,Entertainment_keywords,Politics,Politics_keywords,Economy,Economy_keywords,Business,Business_keywords,City Hall types stories,City Hall types stories_keywords,Lifestyle,Lifestyle_keywords,Health,Health_keywords,Education,Education_keywords,Sports,Sports_keywords,Courthouse types stories,Courthouse types stories_keywords,Obituaries,Obituaries_keywords,Terrorism,Terrorism_keywords,State House types stories,State House types stories_keywords,Religion,Religion_keywords,2nd Amendment,2nd Amendment_keywords,Travel,Travel_keywords,Leisure,Leisure_keywords,Russian Sphere,Russian Sphere_keywords,Science,Science_keywords,Technology,Technology_keywords,Race,Race_keywords,Immigration,Immigration_keywords,Police Brutality,Police Brutality_keywords,Stock Exchange,Stock Exchange_keywords,Abortion,Abortion_keywords
697222399335358464,2611151319,Seattle Post,2016-02-10 00:55:00,0.0,(),0.0,(),,,1.0,"('law',)",,,,,,,,,,,,,,,1.0,"('death',)",,,,,1.0,"('law',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697910078242816000,2753211010,Phoenix Daily News,2016-02-11 22:28:00,0.0,(),0.0,(),0.0,(),0.0,(),1.0,"('event',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696901373237964800,3074013672,Oakland Online,2016-02-09 03:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('oakland',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698727940758999040,2530830345,New Orleans Online,2016-02-14 04:38:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('rally', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697268811351732224,3074013672,Oakland Online,2016-02-10 04:00:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697995000000000000,2601235821,Pittsburgh Today,2016-02-12 04:05:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696741494133161984,2928870434,Newspeak Daily,2016-02-08 17:04:00,0.0,(),0.0,(),,,,,1.0,"('live',)",,,,,,,,,1.0,"('report',)",,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698175795819204608,2494112058,San Jose Daily,2016-02-12 16:04:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('beach',)",,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697560405552463872,3074563039,St. Louis Online,2016-02-10 23:18:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696728342188273664,2743327187,Washington Online,2016-02-08 16:12:00,1.0,"('commute',)",1.0,"('winter',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696744185131499520,2587474264,Minneapolis Online,2016-02-08 17:15:00,2.0,"('bus', 'car')",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('school', 'student')",1.0,"('post',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698222355177455616,2753146444,Cleveland Online,2016-02-12 19:09:00,1.0,"('car',)",0.0,(),0.0,(),1.0,"('crime',)",,,,,,,,,,,,,,,,,1.0,"('minor',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696760000000000000,2587474264,Minneapolis Online,2016-02-08 18:17:00,1.0,"('collision',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697259662496796672,2601235821,Pittsburgh Today,2016-02-10 03:23:00,0.0,(),1.0,"('hurricane',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697094117096968192,2753338899,San Antonio Top News,2016-02-09 16:26:00,0.0,(),0.0,(),0.0,(),0.0,(),1.0,"('open',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697937673697144832,3074563039,St. Louis Online,2016-02-12 00:18:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696996038398373888,2484642526,Warfare Worldwide,2016-02-09 09:56:00,1.0,"('vehicle',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('border',)",,,,,,
696725695074926592,2928870434,Newspeak Daily,2016-02-08 16:02:00,0.0,(),0.0,(),0.0,(),,,1.0,"('live',)",,,,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698954976932933632,2743327187,Washington Online,2016-02-14 19:40:00,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('politics',)",,,,,,,,,1.0,"('heart',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697813817644834816,2530830345,New Orleans Online,2016-02-11 16:05:00,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('bond',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('bond',)",,
697213000000000000,3899481526,Syria Today,2016-02-10 00:17:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('syria',)",,,,,,,,,,,,,,
696494000000000000,3074563039,St. Louis Online,2016-02-08 00:41:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697430461631459328,2494112058,San Jose Daily,2016-02-10 14:42:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697660019886546944,2611151319,Seattle Post,2016-02-11 05:54:00,0.0,(),0.0,(),0.0,(),,,,,1.0,"('game',)",,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698013940907794432,2494112058,San Jose Daily,2016-02-12 05:21:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696762684499361792,2611151319,Seattle Post,2016-02-08 18:29:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
697272049241161728,2530830345,New Orleans Online,2016-02-10 04:13:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('bar',)",1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697501791185825792,3071479646,Baltimore Online,2016-02-10 19:26:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
698001215091666944,3074013672,Oakland Online,2016-02-12 04:30:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697417401357303808,2494112058,San Jose Daily,2016-02-10 13:50:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698786827193360384,2611151319,Seattle Post,2016-02-14 08:32:00,0.0,(),0.0,(),0.0,(),,,1.0,"('final',)",,,,,,,,,,,,,,,,,2.0,"('final', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698032000000000000,2743327187,Washington Online,2016-02-12 06:34:00,0.0,(),0.0,(),,,,,,,1.0,"('business',)",,,2.0,"('business', 'money')",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697792716185292800,2630842499,San Diego Daily,2016-02-11 14:42:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698202800111529984,3071479646,Baltimore Online,2016-02-12 17:51:00,0.0,(),0.0,(),,,,,,,,,1.0,"('politics',)",,,1.0,"('mckesson',)",,,,,,,2.0,"('education', 'major')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696584541545205760,2753146444,Cleveland Online,2016-02-08 06:41:00,0.0,(),0.0,(),0.0,(),1.0,"('crime',)",,,,,,,,,,,,,,,1.0,"('trauma',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697441286681337856,2530830345,New Orleans Online,2016-02-10 15:25:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
696765135466049536,3074563039,St. Louis Online,2016-02-08 18:38:00,0.0,(),,,,,,,,,1.0,"('business',)",,,3.0,"('bank', 'business', 'stock')",2.0,"('bank', 'business')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('stock',)",,
696881000000000000,2591847731,Boston Today,2016-02-09 02:20:00,1.0,"('hold',)",0.0,(),0.0,(),,,,,,,,,1.0,"('money',)",1.0,"('food',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697903893653524480,2495567768,San Francisco Daily,2016-02-11 22:03:00,0.0,(),0.0,(),,,,,,,,,2.0,"('politics', 'voter')",,,,,,,1.0,"('read',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('data',)",,,,,,,,,,,,
697683738835030016,2587843805,KansasCityDailyNews,2016-02-11 07:29:00,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,1.0,"('testimony',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696790756145508352,2601235821,Pittsburgh Today,2016-02-08 20:20:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697102882445758464,2928870434,Newspeak Daily,2016-02-09 17:00:00,0.0,(),0.0,(),0.0,(),,,,,,,2.0,"('democracy', 'politics')",,,,,,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698520907514454016,2495567768,San Francisco Daily,2016-02-13 14:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('trade',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696817000000000000,2753146444,Cleveland Online,2016-02-08 22:03:00,0.0,(),0.0,(),0.0,(),2.0,"('accuse', 'crime')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696546723515138048,2611151319,Seattle Post,2016-02-08 04:10:00,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('advertising',)",,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697836694234476544,2587843805,KansasCityDailyNews,2016-02-11 17:36:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('scientist',)",,,,,,,,,,,,
696660756733906944,3899481526,Syria Today,2016-02-08 11:44:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('isi',)",,,,,,,,,,,,,,,,,,,,,,,,,,
698322598506024960,3074013672,Oakland Online,2016-02-13 01:47:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('oakland',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696602000000000000,3074563039,St. Louis Online,2016-02-08 07:49:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696658994958479360,2591847731,Boston Today,2016-02-08 11:37:00,0.0,(),0.0,(),,,,,,,,,,,1.0,"('money',)",,,,,,,,,,,1.0,"('american',)",,,,,,,,,,,,,1.0,"('passport',)",,,,,,,,,,,,,,,,,,
698492900821245952,2494112058,San Jose Daily,2016-02-13 13:04:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('beach',)",,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696870714364682240,3074013672,Oakland Online,2016-02-09 01:38:00,0.0,(),,,1.0,"('control',)",,,,,1.0,"('business',)",,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697139564826087424,2530830345,New Orleans Online,2016-02-09 19:26:00,1.0,"('car',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('parish',)",,,,,,,,,,,,,,,,,,,,,,
696761452405755904,2928870434,Newspeak Daily,2016-02-08 18:24:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('health', 'vaccine')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696606219490885632,3074563039,St. Louis Online,2016-02-08 08:07:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('sport', 'stadium')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697948583195054080,2743327187,Washington Online,2016-02-12 01:01:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('baseball', 'league')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696707108247474176,2753211010,Phoenix Daily News,2016-02-08 14:48:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697818300516945920,3071479646,Baltimore Online,2016-02-11 16:23:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
698218915772522496,2495567768,San Francisco Daily,2016-02-12 18:55:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697431922721452032,2587843805,KansasCityDailyNews,2016-02-10 14:48:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696746112896532480,2753338899,San Antonio Top News,2016-02-08 17:23:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('chemical',)",,,,,,,,,,,,
697097115055489024,2753146444,Cleveland Online,2016-02-09 16:37:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697474562418540544,2591847731,Boston Today,2016-02-10 17:37:00,,,1.0,"('spring',)",,,,,,,,,,,,,,,,,1.0,"('park',)",,,,,1.0,"('sport',)",,,,,,,,,,,,,1.0,"('park',)",1.0,"('park',)",,,,,,,,,,,,,,,,
696720555521617920,2928870434,Newspeak Daily,2016-02-08 15:41:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('amgen',)",,,,,3.0,"('cholesterol', 'drug', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697583810368516096,3071479646,Baltimore Online,2016-02-11 00:51:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697803153564004352,2495567768,San Francisco Daily,2016-02-11 15:23:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696845960807190528,2495567768,San Francisco Daily,2016-02-08 23:59:00,0.0,(),0.0,(),0.0,(),1.0,"('robbery',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696887512556417024,2753146444,Cleveland Online,2016-02-09 02:45:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696564958721548288,2495567768,San Francisco Daily,2016-02-08 05:23:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698892754688946176,2630842499,San Diego Daily,2016-02-14 15:33:00,0.0,(),0.0,(),0.0,(),,,,,,,3.0,"('candidate', 'gop', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('immigration',)",,,,,,
697910565407059968,2928870434,Newspeak Daily,2016-02-11 22:30:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,3.0,"('health', 'surgery', 'weight')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697828232876298240,2611151319,Seattle Post,2016-02-11 17:03:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('medical',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696634949772791808,2495567768,San Francisco Daily,2016-02-08 10:01:00,0.0,(),0.0,(),0.0,(),,,,,,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,1.0,"('survive',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
697194000000000000,2495567768,San Francisco Daily,2016-02-09 23:02:00,0.0,(),0.0,(),0.0,(),,,,,1.0,"('game',)",,,1.0,"('pay',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696830000000000000,2753338899,San Antonio Top News,2016-02-08 22:56:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('conference', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696826741600362496,2630842499,San Diego Daily,2016-02-08 22:43:00,0.0,(),0.0,(),0.0,(),,,,,,,3.0,"('government', 'politics', 'senator')",,,,,,,,,1.0,"('pain',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697667177378242560,2530830345,New Orleans Online,2016-02-11 06:23:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('baseball',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697602623080235008,2753211010,Phoenix Daily News,2016-02-11 02:06:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696712877713981440,2928870434,Newspeak Daily,2016-02-08 15:11:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('health',)",1.0,"('test',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698146566536704000,2495567768,San Francisco Daily,2016-02-12 14:08:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697601453611831296,2495567768,San Francisco Daily,2016-02-11 02:02:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('obama', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698521351896739840,3074563039,St. Louis Online,2016-02-13 14:57:00,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('trail',)",,,,,1.0,"('golf',)",1.0,"('trail',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697719219165638656,3899481526,Syria Today,2016-02-11 09:49:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697083142700605440,2587843805,KansasCityDailyNews,2016-02-09 15:42:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('major',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696758595707273216,2530830345,New Orleans Online,2016-02-08 18:12:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('witness',)",,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
697823133110136832,2753338899,San Antonio Top News,2016-02-11 16:42:00,0.0,(),,,,,,,1.0,"('final',)",,,1.0,"('congress',)",1.0,"('tax',)",,,,,,,,,,,1.0,"('final',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698558032909762560,2630842499,San Diego Daily,2016-02-13 17:23:00,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('syria',)",,,,,,,,,,,,,,
698190625124909056,3071479646,Baltimore Online,2016-02-12 17:03:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('mckesson',)",,,,,,,2.0,"('education', 'major')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696960953955409920,2587474264,Minneapolis Online,2016-02-09 07:36:00,0.0,(),0.0,(),,,1.0,"('accuse',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,1.0,"('mass',)",,,,,,,,,,,,
696858706739245056,2743327187,Washington Online,2016-02-09 00:50:00,0.0,(),,,,,,,,,1.0,"('business',)",,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,1.0,"('religious',)",,,,,,,,,,,,,,,,,,,,,,
698691793655767040,2611151319,Seattle Post,2016-02-14 02:14:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,3.0,"('nba', 'nhl', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697179150461743104,2530830345,New Orleans Online,2016-02-09 22:03:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698113283950120960,2928870434,Newspeak Daily,2016-02-12 11:55:00,0.0,(),0.0,(),,,,,,,,,1.0,"('politics',)",1.0,"('bank',)",1.0,"('bank',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697247158685184000,2601235821,Pittsburgh Today,2016-02-10 02:34:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('virus',)",1.0,"('test',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697231073898434560,2530830345,New Orleans Online,2016-02-10 01:30:00,0.0,(),1.0,"('cold',)",,,1.0,"('party',)",1.0,"('party',)",,,,,,,,,,,1.0,"('party',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697967233805344768,2591847731,Boston Today,2016-02-12 02:15:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696773664348344320,2587843805,KansasCityDailyNews,2016-02-08 19:12:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698281000000000000,2601235821,Pittsburgh Today,2016-02-12 23:03:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696658823264636928,3071479646,Baltimore Online,2016-02-08 11:36:00,0.0,(),1.0,"('snow',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697115446361763840,2587843805,KansasCityDailyNews,2016-02-09 17:50:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696831798416789504,2494112058,San Jose Daily,2016-02-08 23:03:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('baseball', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697351403904176128,2630842499,San Diego Daily,2016-02-10 09:28:00,0.0,(),0.0,(),0.0,(),,,1.0,"('thing',)",,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697896843393441792,2530830345,New Orleans Online,2016-02-11 21:35:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697860739411759104,2530830345,New Orleans Online,2016-02-11 19:12:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698042949205098496,3899481526,Syria Today,2016-02-12 07:16:00,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('militant',)",,,,,,,,,,,1.0,"('syria',)",1.0,"('chemical',)",,,,,,,,,,,,
697917239660384256,3074013672,Oakland Online,2016-02-11 22:56:00,0.0,(),,,,,,,,,1.0,"('business',)",,,2.0,"('business', 'stock')",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('stock',)",,
697506404362354688,2530830345,New Orleans Online,2016-02-10 19:44:00,0.0,(),0.0,(),0.0,(),,,1.0,"('parade',)",,,,,,,,,,,,,,,,,1.0,"('ball',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698203376199143424,2601235821,Pittsburgh Today,2016-02-12 17:53:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
698567541745029120,2601235821,Pittsburgh Today,2016-02-13 18:00:00,0.0,(),,,,,,,,,1.0,"('entertainment',)",,,,,,,,,1.0,"('entertainment',)",,,,,1.0,"('box',)",,,,,,,,,,,,,,,,,,,,,1.0,"('box',)",,,,,,,,,,
696880661555081216,2753211010,Phoenix Daily News,2016-02-09 02:17:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698153742214889472,2743327187,Washington Online,2016-02-12 14:36:00,0.0,(),0.0,(),,,,,,,1.0,"('business',)",,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
